transaction_id,date,customer_id,account_type,transaction_type,amount,currency,channel,device,city,status,balance_after,fraud_flag
OB000719,4/6/2025,C00292,Savings,Bill Payment,4172.74,USD,Web,Android,Islamabad,Pending,147.06,0
OB000720,10/24/2025,C00243,Savings,Deposit,4016.36,USD,Web,iOS,Karachi,Pending,41721.02,1
OB000721,2/20/2025,C00148,Savings,Deposit,3831.73,USD,Mobile App,Android,Islamabad,Pending,34504.87,0
OB000722,6/23/2025,C00368,Current,Deposit,3015.59,USD,Web,Desktop,Peshawar,Pending,4612.38,1
OB000723,6/22/2025,C00189,Savings,Bill Payment,1102.76,USD,Mobile App,Desktop,Lahore,Failed,28350.38,0
OB000724,12/6/2025,C00330,Savings,Bill Payment,4808.23,USD,Web,Desktop,Lahore,Failed,38561.15,0
OB000725,4/12/2025,C00004,Savings,Bill Payment,666.05,USD,Mobile App,iOS,Karachi,Failed,7070.16,0
OB000726,3/23/2025,C00093,Current,Bill Payment,473.16,USD,Web,iOS,Karachi,Completed,48466.5,0
OB000727,10/12/2025,C00089,Current,Transfer,2342.41,USD,Web,Desktop,Islamabad,Failed,25689.06,1
OB000728,3/14/2025,C00162,Savings,Deposit,4507.27,USD,Web,Android,Islamabad,Failed,24302.68,0
OB000729,10/22/2025,C00265,Current,Bill Payment,1384.14,USD,Mobile App,iOS,Peshawar,Pending,48127,0
OB000730,4/11/2025,C00014,Current,Transfer,4605.85,USD,Web,iOS,Karachi,Failed,45503.41,0
OB000731,11/14/2025,C00308,Current,Bill Payment,4561.79,USD,Mobile App,iOS,Lahore,Completed,1616.5,0
OB000732,11/8/2025,C00002,Current,Deposit,3558.07,USD,Mobile App,Android,Karachi,Pending,3184.98,0
OB000733,3/11/2025,C00317,Current,Deposit,56.15,USD,Web,iOS,Peshawar,Failed,18398.55,0
OB000734,4/28/2025,C00044,Current,Transfer,3044.75,USD,Mobile App,Android,Peshawar,Failed,49547.11,0
OB000735,10/26/2025,C00240,Current,Deposit,1046.58,USD,Web,Desktop,Islamabad,Pending,2195.68,0
OB000736,10/1/2025,C00058,Current,Transfer,1802.42,USD,Mobile App,iOS,Lahore,Failed,27345.32,0
OB000737,1/21/2025,C00228,Savings,Deposit,2260.59,USD,Web,Desktop,Lahore,Completed,40333.34,0
OB000738,6/6/2025,C00143,Savings,Transfer,3371.48,USD,Web,Android,Peshawar,Failed,39505.62,0
OB000739,12/9/2025,C00316,Savings,Bill Payment,3905.19,USD,Web,Android,Peshawar,Completed,21691.7,1
OB000740,1/19/2025,C00025,Savings,Deposit,1800,USD,Mobile App,iOS,Islamabad,Completed,14493.72,0
OB000741,6/24/2025,C00072,Savings,Deposit,4681.21,USD,Mobile App,iOS,Islamabad,Completed,17549.51,0
OB000742,12/6/2025,C00287,Savings,Transfer,3579.49,USD,Web,iOS,Karachi,Failed,43770.81,0
OB000743,4/12/2025,C00014,Current,Deposit,2405.9,USD,Mobile App,Desktop,Lahore,Completed,30887.89,1
OB000744,2/25/2025,C00169,Current,Deposit,3357.1,USD,Mobile App,Android,Karachi,Completed,12483.88,0
OB000745,12/15/2025,C00031,Current,Bill Payment,1994.1,USD,Web,Android,Islamabad,Pending,2097.16,0
OB000746,4/27/2025,C00236,Savings,Transfer,799.55,USD,Mobile App,Android,Lahore,Pending,27986.84,0
OB000747,3/19/2025,C00281,Savings,Bill Payment,494.48,USD,Web,Android,Karachi,Completed,49302.71,1
OB000748,12/26/2025,C00304,Current,Bill Payment,4375.68,USD,Web,Android,Islamabad,Failed,17501.85,0
OB000749,1/27/2025,C00136,Savings,Deposit,651.28,USD,Mobile App,Android,Peshawar,Completed,15719.53,0
OB000750,4/19/2025,C00083,Current,Transfer,2410.86,USD,Web,Desktop,Karachi,Completed,43194.73,0
OB000751,4/13/2025,C00024,Current,Deposit,828.05,USD,Mobile App,Android,Lahore,Completed,10317.89,1
OB000752,7/6/2025,C00187,Current,Transfer,546.02,USD,Web,iOS,Peshawar,Pending,17547.03,0
OB000753,8/12/2025,C00385,Current,Deposit,4960.21,USD,Web,iOS,Karachi,Failed,48700.11,0
OB000754,10/4/2025,C00110,Savings,Deposit,3455.62,USD,Mobile App,Desktop,Islamabad,Completed,35548.98,1
OB000755,5/2/2025,C00364,Current,Bill Payment,1279.06,USD,Web,iOS,Lahore,Failed,28149.24,0
OB000756,12/26/2025,C00287,Savings,Deposit,2779.84,USD,Web,Desktop,Peshawar,Completed,29240.56,0
OB000757,10/5/2025,C00351,Savings,Transfer,780.27,USD,Mobile App,iOS,Lahore,Failed,24954.29,0
OB000758,10/10/2025,C00202,Current,Transfer,3296.47,USD,Web,Android,Peshawar,Pending,8004.9,0
OB000759,12/6/2025,C00361,Savings,Bill Payment,1831.75,USD,Web,Android,Karachi,Completed,15072.64,0
OB000760,2/26/2025,C00048,Current,Withdrawal,1905.47,USD,Mobile App,Android,Lahore,Completed,25990.79,0
OB000761,12/26/2025,C00379,Savings,Bill Payment,4705.97,USD,Mobile App,Android,Karachi,Pending,23345.58,0
OB000762,12/4/2025,C00255,Current,Transfer,3572.97,USD,Web,iOS,Islamabad,Pending,41920.16,0
OB000763,4/4/2025,C00041,Savings,Bill Payment,846.55,USD,Mobile App,Android,Peshawar,Failed,44338.08,0
OB000764,7/19/2025,C00350,Savings,Transfer,1678.13,USD,Web,Desktop,Lahore,Failed,5746.97,0
OB000765,1/23/2025,C00362,Savings,Transfer,3517.66,USD,Mobile App,iOS,Islamabad,Pending,33171.56,1
OB000766,7/19/2025,C00022,Savings,Bill Payment,4617.38,USD,Web,iOS,Peshawar,Completed,35278.57,0
OB000767,11/13/2025,C00147,Current,Deposit,1370.7,USD,Mobile App,iOS,Islamabad,Pending,38730.77,1
OB000768,8/2/2025,C00161,Savings,Deposit,1368.75,USD,Mobile App,Desktop,Islamabad,Pending,8558.54,0
OB000769,10/5/2025,C00155,Current,Transfer,1931.44,USD,Mobile App,Android,Peshawar,Failed,19490.93,0
OB000770,4/22/2025,C00226,Current,Withdrawal,3518,USD,Web,Android,Karachi,Completed,19079.42,0
OB000771,11/21/2025,C00304,Savings,Bill Payment,507.39,USD,Mobile App,Android,Islamabad,Completed,5325.62,1
OB000772,1/28/2025,C00347,Savings,Withdrawal,2389.69,USD,Web,iOS,Islamabad,Pending,12547.41,0
OB000773,6/8/2025,C00211,Current,Withdrawal,77.88,USD,Mobile App,iOS,Lahore,Completed,42076.98,0
OB000774,9/27/2025,C00103,Savings,Deposit,384.24,USD,Mobile App,Android,Peshawar,Pending,13712.53,1
OB000775,4/18/2025,C00325,Current,Transfer,488.6,USD,Mobile App,iOS,Peshawar,Completed,18566.72,0
OB000776,6/20/2025,C00191,Savings,Deposit,2585.99,USD,Mobile App,iOS,Lahore,Failed,31180.73,1
OB000777,8/22/2025,C00212,Current,Deposit,2870.25,USD,Mobile App,Android,Islamabad,Failed,31215.08,0
OB000778,10/21/2025,C00077,Savings,Deposit,4578.5,USD,Web,iOS,Peshawar,Failed,15067.51,0
OB000779,9/23/2025,C00267,Savings,Withdrawal,972.73,USD,Web,Android,Peshawar,Completed,28772.64,0
OB000780,5/2/2025,C00352,Current,Transfer,2497.7,USD,Mobile App,Android,Islamabad,Pending,15448.02,0
OB000781,11/14/2025,C00301,Savings,Withdrawal,1321.23,USD,Web,Desktop,Peshawar,Completed,31330.55,0
OB000782,5/20/2025,C00172,Savings,Deposit,3396.31,USD,Mobile App,iOS,Peshawar,Pending,1525.98,0
OB000783,7/6/2025,C00179,Current,Bill Payment,606.46,USD,Web,Desktop,Lahore,Failed,46199.72,0
OB000784,8/27/2025,C00117,Savings,Deposit,2059.41,USD,Mobile App,iOS,Karachi,Pending,9469.74,0
OB000785,2/8/2025,C00230,Savings,Deposit,42.51,USD,Web,Android,Islamabad,Failed,39464.2,0
OB000786,4/11/2025,C00038,Current,Withdrawal,3082.28,USD,Mobile App,Desktop,Lahore,Pending,49456.18,0
OB000787,4/11/2025,C00071,Current,Deposit,2887.51,USD,Mobile App,iOS,Islamabad,Failed,17517.1,1
OB000788,9/26/2025,C00287,Savings,Bill Payment,3493.46,USD,Web,iOS,Lahore,Pending,6908.38,0
OB000789,11/15/2025,C00180,Current,Bill Payment,4750.27,USD,Mobile App,Desktop,Islamabad,Completed,15364.5,0
OB000790,1/13/2025,C00242,Savings,Bill Payment,2269.89,USD,Web,iOS,Karachi,Pending,20581.26,0
OB000791,7/14/2025,C00092,Current,Withdrawal,116.31,USD,Mobile App,iOS,Islamabad,Completed,33521.68,0
OB000792,2/2/2025,C00327,Current,Bill Payment,362.1,USD,Web,iOS,Peshawar,Pending,7755.76,0
OB000793,5/15/2025,C00205,Current,Bill Payment,2520.02,USD,Web,Android,Karachi,Completed,21695.06,0
OB000794,10/8/2025,C00248,Savings,Deposit,2878.65,USD,Mobile App,iOS,Peshawar,Completed,10289.99,0
OB000795,8/9/2025,C00248,Savings,Deposit,3679.36,USD,Mobile App,iOS,Islamabad,Completed,46106.17,0
OB000796,11/14/2025,C00120,Savings,Deposit,3424.16,USD,Mobile App,Android,Peshawar,Completed,28839.41,0
OB000797,8/16/2025,C00302,Savings,Transfer,4457.16,USD,Mobile App,Android,Peshawar,Completed,5169.92,0
OB000798,4/4/2025,C00099,Savings,Bill Payment,1303.93,USD,Mobile App,Android,Peshawar,Failed,24001.99,0
OB000799,9/24/2025,C00291,Savings,Transfer,4715.04,USD,Web,Desktop,Lahore,Completed,23595.59,0
OB000800,8/28/2025,C00267,Current,Bill Payment,1243.63,USD,Mobile App,Android,Islamabad,Completed,38698.3,0
OB000801,7/26/2025,C00298,Current,Bill Payment,4418.06,USD,Web,Desktop,Karachi,Failed,949.76,0
OB000802,8/1/2025,C00247,Current,Transfer,288.7,USD,Web,Android,Lahore,Failed,46826.82,1
OB000803,6/8/2025,C00020,Savings,Withdrawal,214.17,USD,Mobile App,Android,Islamabad,Pending,12842.42,0
OB000804,1/6/2025,C00065,Savings,Transfer,3403.52,USD,Mobile App,Desktop,Islamabad,Pending,41487.26,1
OB000805,9/17/2025,C00207,Savings,Transfer,1905.23,USD,Web,Desktop,Islamabad,Failed,48134.43,0
OB000806,9/6/2025,C00107,Savings,Bill Payment,2957.76,USD,Mobile App,Desktop,Peshawar,Completed,23460.93,1
OB000807,5/9/2025,C00318,Current,Bill Payment,701.56,USD,Mobile App,Desktop,Karachi,Pending,37943.88,1
OB000808,6/8/2025,C00118,Current,Bill Payment,958.36,USD,Web,iOS,Karachi,Pending,48625.41,0
OB000809,9/15/2025,C00001,Savings,Deposit,1985.67,USD,Web,Desktop,Karachi,Failed,15531.29,0
OB000810,8/23/2025,C00273,Current,Withdrawal,1518.84,USD,Mobile App,iOS,Lahore,Pending,26265.33,1
OB000811,5/19/2025,C00390,Savings,Deposit,1231.86,USD,Web,Desktop,Peshawar,Completed,23546.91,0
OB000812,8/4/2025,C00061,Savings,Transfer,388.81,USD,Mobile App,iOS,Karachi,Completed,7896.11,1
OB000813,10/26/2025,C00096,Savings,Deposit,4478.25,USD,Mobile App,iOS,Islamabad,Failed,42999.64,0
OB000814,11/20/2025,C00241,Current,Deposit,1890.78,USD,Web,Desktop,Lahore,Pending,20106.29,0
OB000815,9/8/2025,C00063,Savings,Deposit,853.25,USD,Web,Desktop,Lahore,Failed,8103.59,1
OB000816,2/21/2025,C00005,Savings,Transfer,1783.45,USD,Web,iOS,Peshawar,Failed,37124.61,0
OB000817,11/14/2025,C00213,Current,Withdrawal,638,USD,Mobile App,Desktop,Islamabad,Completed,38987.13,0
OB000818,2/21/2025,C00164,Current,Bill Payment,412.15,USD,Web,Desktop,Karachi,Failed,21657.22,1
OB000819,2/26/2025,C00306,Savings,Transfer,4893.36,USD,Mobile App,Desktop,Islamabad,Completed,32175.38,1
OB000820,3/20/2025,C00078,Current,Deposit,3746.05,USD,Web,iOS,Peshawar,Completed,33863.95,0
OB000821,3/24/2025,C00033,Current,Transfer,3995.27,USD,Web,Android,Lahore,Completed,23753.94,0
OB000822,5/9/2025,C00324,Savings,Withdrawal,3349.05,USD,Web,Android,Peshawar,Pending,26413.8,1
OB000823,11/8/2025,C00014,Current,Bill Payment,4545.42,USD,Mobile App,Desktop,Islamabad,Completed,27223.7,1
OB000824,10/13/2025,C00262,Current,Withdrawal,1577.45,USD,Mobile App,iOS,Peshawar,Pending,31441.82,1
OB000825,5/18/2025,C00090,Current,Transfer,3340.82,USD,Web,Desktop,Lahore,Completed,46255.62,0
OB000826,3/10/2025,C00390,Savings,Transfer,1818.86,USD,Mobile App,iOS,Peshawar,Pending,22503.78,0
OB000827,2/27/2025,C00397,Savings,Deposit,1927.76,USD,Web,iOS,Lahore,Failed,6330.34,0
OB000828,10/19/2025,C00319,Savings,Deposit,3262.36,USD,Mobile App,Desktop,Karachi,Pending,22961.71,0
OB000829,11/24/2025,C00015,Savings,Transfer,4864.52,USD,Web,iOS,Peshawar,Failed,24055.62,0
OB000830,2/13/2025,C00299,Savings,Transfer,3022.61,USD,Web,iOS,Islamabad,Pending,45687.4,0
OB000831,1/27/2025,C00192,Savings,Withdrawal,1228.43,USD,Mobile App,Desktop,Karachi,Pending,11545.67,0
OB000832,2/16/2025,C00192,Current,Withdrawal,3833.3,USD,Web,iOS,Lahore,Failed,11238.26,0
OB000833,7/19/2025,C00303,Current,Transfer,460.47,USD,Web,Android,Islamabad,Completed,11384.93,0
OB000834,5/9/2025,C00381,Current,Transfer,1675.81,USD,Web,Desktop,Lahore,Pending,7664.99,0
OB000835,7/2/2025,C00168,Current,Withdrawal,4963.55,USD,Web,Desktop,Islamabad,Pending,12056.12,1
OB000836,12/25/2025,C00020,Current,Withdrawal,3618.79,USD,Web,iOS,Lahore,Completed,45391.97,0
OB000837,2/24/2025,C00172,Savings,Bill Payment,393.79,USD,Web,iOS,Islamabad,Pending,34114.87,0
OB000838,2/21/2025,C00389,Savings,Withdrawal,4738.73,USD,Web,Android,Karachi,Pending,4147.46,0
OB000839,12/2/2025,C00313,Current,Deposit,3411.57,USD,Web,iOS,Islamabad,Completed,17183.43,1
OB000840,10/21/2025,C00056,Current,Deposit,3923.97,USD,Web,Desktop,Karachi,Completed,32131.07,1
OB000841,6/23/2025,C00243,Current,Withdrawal,1026.84,USD,Mobile App,Android,Lahore,Completed,21624.9,0
OB000842,12/10/2025,C00164,Current,Deposit,1352.77,USD,Web,Android,Lahore,Failed,31863.92,0
OB000843,12/3/2025,C00192,Current,Bill Payment,670.74,USD,Web,iOS,Peshawar,Completed,8782.96,0
OB000844,12/5/2025,C00002,Savings,Deposit,1770.8,USD,Mobile App,Android,Karachi,Failed,31757.36,0
OB000845,4/23/2025,C00343,Current,Deposit,2007.35,USD,Mobile App,Desktop,Peshawar,Completed,22991.33,0
OB000846,9/8/2025,C00136,Current,Bill Payment,3020.66,USD,Mobile App,iOS,Karachi,Pending,17175.37,1
OB000847,12/7/2025,C00070,Current,Bill Payment,3648.81,USD,Mobile App,Desktop,Islamabad,Failed,17608.62,0
OB000848,11/26/2025,C00185,Current,Withdrawal,529.33,USD,Mobile App,iOS,Karachi,Pending,31726.65,1
OB000849,5/9/2025,C00383,Savings,Withdrawal,3839.17,USD,Web,Desktop,Peshawar,Completed,34480.86,0
OB000850,9/3/2025,C00278,Current,Deposit,3252.14,USD,Web,iOS,Peshawar,Completed,40253.23,0
OB000851,12/7/2025,C00108,Savings,Deposit,4304.09,USD,Web,Desktop,Islamabad,Pending,17806.91,0
OB000852,4/17/2025,C00348,Savings,Deposit,4527.45,USD,Mobile App,Desktop,Lahore,Completed,48210.02,0
OB000853,8/26/2025,C00082,Savings,Deposit,601.87,USD,Web,Android,Karachi,Completed,25614.08,0
OB000854,8/13/2025,C00206,Savings,Deposit,3116.66,USD,Web,iOS,Karachi,Pending,6665.07,0
OB000855,10/1/2025,C00237,Savings,Transfer,3600.78,USD,Web,iOS,Karachi,Completed,11204.22,0
OB000856,5/11/2025,C00270,Savings,Transfer,1795.74,USD,Mobile App,iOS,Islamabad,Failed,32401.54,0
OB000857,12/8/2025,C00132,Current,Deposit,1934.81,USD,Mobile App,Android,Karachi,Completed,41879.3,0
OB000858,4/6/2025,C00303,Savings,Withdrawal,1389.2,USD,Web,iOS,Islamabad,Completed,28095.3,0
OB000859,5/21/2025,C00261,Savings,Deposit,391.41,USD,Web,Android,Karachi,Completed,19679.06,0
OB000860,10/20/2025,C00055,Current,Withdrawal,2565.34,USD,Web,Android,Islamabad,Completed,3439.94,0
OB000861,10/7/2025,C00098,Savings,Bill Payment,3465.33,USD,Mobile App,Android,Lahore,Pending,40456.53,0
OB000862,3/3/2025,C00049,Savings,Withdrawal,3677.3,USD,Web,Desktop,Islamabad,Completed,28399.29,0
OB000863,5/12/2025,C00359,Savings,Deposit,1144.18,USD,Mobile App,Desktop,Islamabad,Failed,4167.88,0
OB000864,3/7/2025,C00217,Savings,Transfer,82.18,USD,Web,Desktop,Lahore,Failed,14275.97,0
OB000865,7/10/2025,C00321,Current,Transfer,3811.55,USD,Web,iOS,Peshawar,Pending,8299.26,0
OB000866,1/21/2025,C00304,Savings,Withdrawal,2642.95,USD,Mobile App,Desktop,Islamabad,Failed,2425.57,1
OB000867,10/6/2025,C00186,Current,Bill Payment,181.98,USD,Mobile App,Android,Islamabad,Completed,23427.99,0
OB000868,7/6/2025,C00113,Current,Deposit,3582.25,USD,Mobile App,Desktop,Karachi,Completed,23547.07,1
OB000869,8/13/2025,C00007,Current,Bill Payment,3517.82,USD,Web,Desktop,Lahore,Pending,17751.81,0
OB000870,11/13/2025,C00271,Current,Transfer,39.63,USD,Mobile App,iOS,Karachi,Failed,21971.09,0
OB000871,5/23/2025,C00221,Savings,Deposit,3594.35,USD,Web,Desktop,Karachi,Pending,42773.87,0
OB000872,11/22/2025,C00042,Savings,Deposit,3268.16,USD,Web,iOS,Karachi,Failed,16935.07,0
OB000873,12/21/2025,C00376,Savings,Withdrawal,2152.4,USD,Web,Desktop,Peshawar,Pending,30586.56,0
OB000874,12/27/2025,C00055,Current,Bill Payment,3459.26,USD,Web,Android,Karachi,Pending,23438.52,1
OB000875,12/11/2025,C00016,Current,Deposit,4325.93,USD,Mobile App,Android,Karachi,Failed,43505.29,0
OB000876,12/20/2025,C00247,Savings,Withdrawal,4162.36,USD,Web,Android,Karachi,Completed,18822.84,0
OB000877,3/16/2025,C00210,Savings,Withdrawal,3173.03,USD,Mobile App,Desktop,Islamabad,Completed,37231.38,0
OB000878,9/11/2025,C00066,Current,Withdrawal,1268.86,USD,Mobile App,Android,Peshawar,Completed,37075.97,0
OB000879,4/20/2025,C00396,Savings,Transfer,2665.26,USD,Mobile App,iOS,Karachi,Completed,3815.88,0
OB000880,3/7/2025,C00281,Savings,Transfer,2466.01,USD,Web,Android,Lahore,Pending,30180.34,0
OB000881,1/23/2025,C00099,Current,Deposit,2834.11,USD,Mobile App,Desktop,Lahore,Completed,11035.7,0
OB000882,6/11/2025,C00392,Savings,Withdrawal,2524.1,USD,Mobile App,iOS,Islamabad,Pending,26505.86,0
OB000883,3/10/2025,C00157,Current,Bill Payment,1775.4,USD,Mobile App,Desktop,Peshawar,Pending,17756.78,0
OB000884,1/19/2025,C00187,Current,Withdrawal,2926.09,USD,Web,iOS,Lahore,Failed,36079.58,0
OB000885,3/11/2025,C00123,Savings,Withdrawal,2552.93,USD,Mobile App,Android,Islamabad,Failed,13538.48,0
OB000886,2/14/2025,C00126,Current,Deposit,2456.59,USD,Mobile App,iOS,Lahore,Failed,10368.52,0
OB000887,6/14/2025,C00161,Current,Bill Payment,1505.38,USD,Web,iOS,Islamabad,Failed,46417.94,0
OB000888,11/9/2025,C00363,Current,Transfer,1400.25,USD,Mobile App,Android,Karachi,Failed,39359.53,1
OB000889,9/22/2025,C00089,Current,Deposit,4222.85,USD,Web,Android,Lahore,Completed,19937.65,1
OB000890,4/5/2025,C00144,Current,Transfer,579.06,USD,Mobile App,iOS,Islamabad,Failed,36900.4,0
OB000891,10/8/2025,C00043,Current,Bill Payment,2215.67,USD,Mobile App,iOS,Peshawar,Pending,10384.8,0
OB000892,11/13/2025,C00106,Current,Transfer,3443.93,USD,Web,iOS,Peshawar,Failed,1028.64,0
OB000893,3/5/2025,C00298,Savings,Deposit,3260.74,USD,Web,iOS,Peshawar,Pending,282.32,0
OB000894,9/9/2025,C00037,Current,Withdrawal,694.31,USD,Mobile App,Desktop,Lahore,Pending,11767.09,0
OB000895,10/9/2025,C00160,Savings,Deposit,2587.53,USD,Web,Desktop,Lahore,Pending,35567.3,0
OB000896,9/26/2025,C00282,Current,Bill Payment,407.04,USD,Mobile App,Desktop,Lahore,Completed,6596.04,1
OB000897,11/14/2025,C00304,Current,Transfer,1582.2,USD,Mobile App,Android,Lahore,Pending,42050.88,0
OB000898,12/19/2025,C00312,Current,Deposit,4874.81,USD,Mobile App,iOS,Karachi,Completed,31229.54,0
OB000899,2/4/2025,C00166,Current,Withdrawal,3497.17,USD,Mobile App,Android,Peshawar,Pending,39331.5,0
OB000900,12/15/2025,C00084,Current,Bill Payment,4537.58,USD,Mobile App,iOS,Karachi,Failed,46582.2,1
OB000901,8/19/2025,C00016,Current,Withdrawal,2482.73,USD,Mobile App,iOS,Lahore,Pending,40149.39,0
OB000902,5/24/2025,C00075,Current,Bill Payment,4811.24,USD,Web,Android,Lahore,Failed,23517.34,0
OB000903,11/6/2025,C00286,Current,Withdrawal,1810.38,USD,Web,Android,Peshawar,Failed,30774.53,0
OB000904,12/15/2025,C00369,Current,Deposit,3052.52,USD,Mobile App,Desktop,Karachi,Pending,11568.58,0
OB000905,2/23/2025,C00341,Savings,Deposit,4737.51,USD,Mobile App,Android,Karachi,Failed,36577.14,0
OB000906,3/11/2025,C00114,Current,Transfer,4272.26,USD,Mobile App,Android,Lahore,Pending,49392.25,0
OB000907,5/14/2025,C00012,Current,Deposit,4777.11,USD,Mobile App,Android,Peshawar,Completed,44777.57,0
OB000908,2/19/2025,C00229,Savings,Deposit,4190.3,USD,Mobile App,Desktop,Islamabad,Completed,27104.09,0
OB000909,6/27/2025,C00365,Savings,Bill Payment,91.92,USD,Web,Desktop,Karachi,Completed,46233.98,0
OB000910,5/22/2025,C00363,Current,Withdrawal,2150.04,USD,Mobile App,Desktop,Peshawar,Failed,20402.2,0
OB000911,6/11/2025,C00133,Savings,Withdrawal,551.08,USD,Web,Desktop,Peshawar,Completed,14812.27,0
OB000912,9/15/2025,C00105,Current,Withdrawal,361.72,USD,Web,iOS,Islamabad,Pending,5080.14,0
OB000913,3/3/2025,C00365,Savings,Transfer,4549.38,USD,Web,iOS,Islamabad,Completed,23544.43,0
OB000914,7/21/2025,C00296,Savings,Transfer,2791.47,USD,Mobile App,Android,Karachi,Failed,47603.38,1
OB000915,3/7/2025,C00312,Current,Bill Payment,1589.42,USD,Mobile App,Android,Karachi,Completed,31027.17,0
OB000916,9/14/2025,C00299,Savings,Bill Payment,4711.23,USD,Web,Android,Islamabad,Pending,30064.3,0
OB000917,8/23/2025,C00307,Current,Transfer,1604.51,USD,Mobile App,iOS,Peshawar,Failed,1100.02,1
OB000918,3/13/2025,C00070,Current,Withdrawal,4743.08,USD,Mobile App,Android,Karachi,Pending,4717.27,0
OB000919,10/5/2025,C00145,Current,Bill Payment,3200.32,USD,Mobile App,Android,Islamabad,Completed,4588.73,0
OB000920,9/10/2025,C00080,Current,Deposit,3394.59,USD,Web,Desktop,Islamabad,Failed,12486.23,0
OB000921,8/28/2025,C00173,Savings,Transfer,1699.95,USD,Mobile App,iOS,Lahore,Completed,14678.93,0
OB000922,6/19/2025,C00144,Current,Deposit,4922.99,USD,Mobile App,iOS,Peshawar,Pending,8261.82,0
OB000923,3/22/2025,C00083,Current,Bill Payment,4736.39,USD,Mobile App,iOS,Lahore,Pending,32781.79,1
OB000924,8/26/2025,C00301,Savings,Bill Payment,1642.6,USD,Web,Android,Karachi,Pending,10339.98,0
OB000925,11/10/2025,C00063,Current,Withdrawal,3464.45,USD,Mobile App,iOS,Karachi,Completed,7191.08,1
OB000926,11/8/2025,C00133,Current,Withdrawal,4353.49,USD,Mobile App,iOS,Lahore,Pending,22660.52,0
OB000927,3/1/2025,C00176,Current,Withdrawal,3937.98,USD,Mobile App,Desktop,Peshawar,Pending,42974.15,1
OB000928,4/1/2025,C00305,Savings,Transfer,893.88,USD,Mobile App,Android,Karachi,Completed,19936.38,0
OB000929,9/6/2025,C00093,Current,Bill Payment,992.35,USD,Web,Desktop,Peshawar,Failed,7646.75,0
OB000930,8/8/2025,C00016,Current,Bill Payment,3868.76,USD,Mobile App,Desktop,Karachi,Failed,10876.77,0
OB000931,5/10/2025,C00013,Savings,Deposit,3535.08,USD,Mobile App,Android,Karachi,Pending,46973.37,0
OB000932,9/14/2025,C00167,Current,Withdrawal,3346.57,USD,Web,Desktop,Lahore,Pending,45609.34,0
OB000933,12/27/2025,C00026,Savings,Transfer,3251.08,USD,Web,iOS,Lahore,Pending,21174.06,1
OB000934,9/18/2025,C00346,Current,Deposit,2651.42,USD,Web,Android,Lahore,Completed,12292.42,0
OB000935,8/25/2025,C00094,Current,Withdrawal,1228.9,USD,Mobile App,Desktop,Islamabad,Pending,42280.95,0
OB000936,6/21/2025,C00075,Savings,Withdrawal,2159.14,USD,Web,Desktop,Islamabad,Failed,34567.02,0
OB000937,8/3/2025,C00375,Savings,Withdrawal,949.7,USD,Web,Android,Lahore,Pending,27239.51,0
OB000938,10/6/2025,C00321,Savings,Deposit,3358.29,USD,Web,iOS,Karachi,Failed,4932.09,0
OB000939,11/17/2025,C00154,Current,Bill Payment,4089.75,USD,Mobile App,Android,Lahore,Completed,410.36,0
OB000940,10/6/2025,C00050,Current,Bill Payment,4436.05,USD,Mobile App,Desktop,Karachi,Failed,37899.46,1
OB000941,3/21/2025,C00283,Current,Bill Payment,4086.25,USD,Mobile App,Desktop,Peshawar,Failed,4916.55,0
OB000942,4/7/2025,C00257,Savings,Deposit,554.42,USD,Web,Android,Karachi,Completed,36355.51,0
OB000943,1/13/2025,C00248,Savings,Bill Payment,280.73,USD,Web,Android,Karachi,Completed,15657.73,1
OB000944,11/5/2025,C00007,Savings,Bill Payment,3971.11,USD,Mobile App,iOS,Lahore,Pending,34917.06,0
OB000945,7/21/2025,C00149,Current,Deposit,3383.65,USD,Mobile App,Android,Peshawar,Failed,23919.03,0
OB000946,6/11/2025,C00003,Savings,Withdrawal,3560.82,USD,Web,Android,Islamabad,Completed,42842.33,0
OB000947,8/27/2025,C00024,Savings,Deposit,4673.04,USD,Web,Desktop,Peshawar,Failed,31517.83,0
OB000948,11/24/2025,C00013,Savings,Transfer,3079.42,USD,Mobile App,iOS,Karachi,Pending,8845.05,0
OB000949,3/2/2025,C00018,Savings,Withdrawal,2598.48,USD,Web,Android,Lahore,Failed,7666.97,0
OB000950,1/7/2025,C00018,Current,Bill Payment,455.27,USD,Mobile App,Android,Islamabad,Failed,32808.41,0
OB000951,5/20/2025,C00102,Current,Deposit,66.09,USD,Mobile App,iOS,Peshawar,Pending,19864.36,0
OB000952,10/11/2025,C00233,Current,Bill Payment,1031.75,USD,Mobile App,Android,Islamabad,Completed,6937.18,1
OB000953,1/11/2025,C00112,Savings,Bill Payment,2883.78,USD,Mobile App,Desktop,Karachi,Pending,12171.82,0
OB000954,4/18/2025,C00037,Savings,Withdrawal,4314.57,USD,Mobile App,iOS,Peshawar,Pending,39599.81,0
OB000955,7/1/2025,C00257,Savings,Transfer,3407.08,USD,Web,Desktop,Islamabad,Completed,3435.63,1
OB000956,7/4/2025,C00216,Current,Bill Payment,94.08,USD,Web,Desktop,Peshawar,Pending,27323.99,0
OB000957,2/2/2025,C00136,Savings,Deposit,3169.28,USD,Web,Android,Karachi,Completed,32566.33,0
